Date,Open,High,Low,Close,Volume
2004-12-21,806.84,811.42,805.83,808.23,0
2004-12-22,808.23,809.13,799.69,803.99,0
2004-12-23,803.88,805.87,795.8,802.9,0
2004-12-24,803.18,806.79,801.81,805.07,0
2004-12-27,805.12,806.98,798.54,801.51,0
2004-12-28,801.58,813.96,801.28,812.08,0
2004-12-29,812.15,814.5,795.72,796.01,0
2004-12-30,796.1,801.46,796.1,799.58,0
2004-12-31,799.55,802.37,779.01,783.43,0
2005-01-03,817.46,819.42,794.18,797.95,0
2005-01-04,797.9,802.25,772.32,787.55,0
2005-01-05,787.18,794.52,786.91,792.56,0
2005-01-06,792.12,799.31,791.05,799.17,0
2005-01-07,799.31,799.35,789.46,791.27,0
2005-01-10,791.59,791.86,767.41,767.89,0
2005-01-11,767.89,789.41,766.92,789.14,0
2005-01-12,789.23,793.36,779.61,791.69,0
2005-01-13,791.85,795.94,784.1,786.71,0
2005-01-14,786.69,793.81,782.76,791.64,0
2005-01-17,783.55,788.85,781.78,782.7,0
2005-01-18,782.61,785.49,777.68,782.25,0
2005-01-19,782.47,788.21,772.69,783.37,0
2005-01-20,783.28,787.08,782.18,783.03,0
2005-01-21,786.45,800.27,778.36,797.82,0
2005-01-24,799.27,799.27,793.09,795.57,0
2005-01-25,795.71,797.26,784.97,789.01,0
2005-01-26,793.37,800.45,789.89,798.84,0
2005-01-27,796.02,801.4,789.81,799.19,0
2005-01-28,799.02,799.02,783.6,793.98,0
2005-01-31,792.42,796.92,784.16,794.61,0
2005-02-01,794.7,797.08,791.23,796.54,0
2005-02-02,796.33,800.39,787.07,799.51,0
2005-02-03,799.34,799.34,785.82,790.16,0
2005-02-04,790.13,794.88,786.26,788.76,0
2005-02-07,784.45,794.64,784.42,789.87,0
2005-02-08,789.86,794.94,781.47,793.24,0
2005-02-09,793.27,801.25,786.08,800.64,0
2005-02-10,800.71,817.84,800.22,811.79,0
2005-02-11,811.69,812.33,806.78,811.71,0
2005-02-14,810.7,810.7,804.27,806.39,0
2005-02-15,806.66,809.24,803.37,805.07,0
2005-02-16,804.63,807.29,798.56,805.64,0
2005-02-17,805.55,808.96,797.5,803.6,0
2005-02-18,804.44,805.35,796.2,798.24,0
2005-02-21,798.36,808.47,796.59,807.64,0
2005-02-22,807.65,807.65,795.61,795.93,0
2005-02-23,796.01,796.01,784.25,787.44,0
2005-02-24,787.18,794.8,787.18,789.02,0
2005-02-25,789.16,794.25,787.53,792.66,0
2005-02-28,794.33,798.8,790.12,793.6,0
2005-03-01,793.86,793.91,777.74,780.3,0
2005-03-02,780.2,789.23,775.39,787.25,0
2005-03-03,787.45,789.52,785.03,786.06,0
2005-03-04,786.26,799.26,786.26,796.98,0
2005-03-07,796.18,796.5,792.14,796.49,0
2005-03-08,796.6,802.1,795.33,801.05,0
2005-03-09,800.94,800.94,792.16,792.75,0
2005-03-10,792.62,799.64,787.93,791.34,0
2005-03-11,791.16,795.27,788.7,791.82,0
2005-03-14,791.54,793.68,786.58,788.37,0
2005-03-15,788.31,796.65,788.31,792.36,0
2005-03-16,792.29,798.28,790.59,797.89,0
2005-03-17,797.89,797.89,790.66,793.32,0
2005-03-18,794.06,798.45,793.06,797.59,0
2005-03-21,796.42,800.42,790.05,791.54,0
2005-03-22,791.52,799.7,785.48,785.48,0
2005-03-23,785.44,790.03,776.21,781.44,0
2005-03-24,781.65,784.32,780.22,781.13,0
2005-03-25,780.96,784.64,780.62,783.17,0
2005-03-28,782.62,784.21,780.11,781.5,0
2005-03-29,781.43,791.66,781.17,790.01,0
2005-03-30,789.98,791.73,788.0,789.12,0
2005-03-31,789.15,789.84,783.0,785.67,0
2005-04-01,785.88,786.55,773.83,778.71,0
2005-04-04,778.52,781.48,775.2,779.61,0
2005-04-05,779.49,783.31,776.02,780.24,0
2005-04-06,780.12,780.63,773.95,775.33,0
2005-04-07,775.39,779.94,771.79,775.64,0
2005-04-08,775.8,780.15,769.32,773.94,0
2005-04-11,773.52,787.1,772.87,784.8,0
2005-04-12,784.95,788.49,782.88,786.22,0
2005-04-13,786.24,788.78,783.99,786.02,0
2005-04-14,786.83,787.81,781.9,782.73,0
2005-04-15,782.56,786.97,779.14,782.36,0
2005-04-18,781.89,783.72,767.84,780.62,0
2005-04-19,780.67,780.78,768.88,778.84,0
2005-04-20,778.81,783.19,777.55,778.68,0
2005-04-21,778.55,783.31,778.31,780.95,0
2005-04-22,780.71,786.2,778.74,781.01,0
2005-04-25,781.13,781.72,776.83,778.26,0
2005-04-26,778.43,780.29,775.35,776.43,0
2005-04-27,776.4,780.22,768.35,776.39,0
2005-04-28,776.37,783.44,775.76,779.47,0
2005-04-29,779.56,782.72,777.69,778.05,0
2005-05-02,777.32,781.83,776.77,780.27,0
2005-05-03,780.24,780.65,774.1,774.53,0
2005-05-04,774.65,778.3,772.77,776.54,0
2005-05-05,776.51,782.03,773.34,779.41,0
2005-05-06,779.42,780.2,772.32,776.51,0
2005-05-09,767.39,775.35,764.87,773.71,0
2005-05-10,773.58,776.39,770.7,776.16,0
2005-05-11,776.17,779.46,766.78,771.05,0
2005-05-12,770.73,774.11,737.34,764.29,0
2005-05-13,764.34,767.7,754.0,755.57,0
2005-05-16,730.11,765.35,725.6,762.66,0
2005-05-17,762.49,762.5,753.83,753.77,0
2005-05-18,753.85,763.83,753.4,758.98,0
2005-05-19,759.14,763.81,758.65,760.15,0
2005-05-20,760.14,764.03,754.39,759.99,0
2005-05-23,761.09,763.01,758.16,761.8,0
2005-05-24,761.79,765.73,756.64,757.32,0
2005-05-25,757.14,765.38,755.65,763.4,0
2005-05-26,763.35,764.93,758.85,759.02,0
2005-05-27,759.31,763.83,757.74,762.92,0
2005-05-30,761.46,764.91,760.54,762.4,0
2005-05-31,762.52,763.77,758.07,760.65,0
2005-06-01,761.07,765.8,755.43,760.03,0
2005-06-02,760.1,765.35,758.87,764.43,0
2005-06-03,764.16,764.87,758.22,761.46,0
2005-06-06,762.12,769.98,761.55,768.07,0
2005-06-07,767.9,773.71,766.88,771.16,0
2005-06-08,771.07,774.6,768.74,770.68,0
2005-06-09,770.63,772.4,768.14,769.44,0
2005-06-10,769.38,772.48,765.99,766.97,0
2005-06-13,767.86,775.33,767.02,773.79,0
2005-06-14,774.18,778.2,770.88,774.82,0
2005-06-15,774.85,780.3,772.42,778.98,0
2005-06-16,779.03,784.84,775.36,783.88,0
2005-06-17,783.77,785.23,778.41,784.56,0
2005-06-20,783.12,785.42,781.4,784.01,0
2005-06-21,784.18,787.65,782.55,785.25,0
2005-06-22,785.19,787.55,783.04,785.19,0
2005-06-23,785.28,786.76,777.44,777.27,0
2005-06-24,777.34,784.0,776.75,779.58,0
2005-06-27,779.46,779.93,776.43,778.68,0
2005-06-28,780.67,786.78,779.51,781.77,0
2005-06-29,782.65,786.42,778.71,785.94,0
2005-06-30,784.46,790.03,778.71,788.06,0
2005-07-01,784.56,784.56,774.4,775.14,0
2005-07-04,780.61,784.15,779.03,781.97,0
2005-07-05,781.85,789.28,777.01,779.34,0
2005-07-06,779.65,783.03,774.77,778.73,0
2005-07-07,778.48,784.74,775.81,777.11,0
2005-07-08,777.15,784.73,776.53,782.27,0
2005-07-11,782.8,783.89,773.97,776.8,0
2005-07-12,777.03,784.63,775.64,781.66,0
2005-07-13,781.73,785.0,774.44,776.3,0
2005-07-14,775.78,780.17,773.8,776.4,0
2005-07-15,776.38,784.87,774.95,778.5,0
2005-07-18,777.25,779.92,773.4,777.5,0
2005-07-19,777.48,785.08,777.24,783.53,0
2005-07-20,783.55,790.71,781.93,789.97,0
2005-07-21,789.83,793.33,784.73,791.11,0
2005-07-22,791.15,791.49,779.5,782.4,0
2005-07-25,778.64,781.7,771.62,771.83,0
2005-07-26,771.82,781.61,771.22,776.47,0
2005-07-27,776.56,782.8,776.22,779.23,0
2005-07-28,779.32,781.43,774.81,780.05,0
2005-07-29,779.96,782.1,773.43,776.26,0
2005-08-01,773.05,783.18,768.13,781.31,0
2005-08-02,781.4,782.28,773.01,773.18,0
2005-08-03,773.5,785.01,772.97,783.83,0
2005-08-04,783.8,785.18,778.24,779.79,0
2005-08-05,779.79,781.97,776.77,778.08,0
2005-08-08,771.26,779.81,766.2,777.51,0
2005-08-09,777.7,777.89,768.8,770.31,0
2005-08-10,770.31,777.01,770.31,774.54,0
2005-08-11,774.46,786.01,773.1,783.86,0
2005-08-12,783.79,785.69,774.42,781.3,0
2005-08-15,750.99,784.03,750.99,779.73,0
2005-08-16,779.73,782.09,778.41,781.5,0
2005-08-17,781.65,781.8,763.84,763.91,0
2005-08-18,763.91,774.95,763.73,769.59,0
2005-08-19,769.5,773.06,766.3,768.05,0
2005-08-22,766.85,777.52,766.56,776.79,0
2005-08-23,776.87,777.42,738.35,776.28,0
2005-08-24,776.38,778.4,771.84,775.0,0
2005-08-25,774.96,780.48,774.55,780.1,0
2005-08-26,780.0,782.15,778.27,779.51,0
2005-08-29,775.78,780.2,769.49,770.82,0
2005-08-30,770.82,775.77,769.21,771.88,0
2005-08-31,771.98,784.88,770.75,783.73,0
2005-09-01,783.78,786.56,776.23,776.94,0
2005-09-02,777.13,787.0,777.13,786.14,0
2005-09-05,774.92,787.71,774.62,785.18,0
2005-09-06,785.2,788.97,783.6,788.67,0
2005-09-07,788.63,792.45,779.94,780.78,0
2005-09-08,780.66,794.05,780.47,793.26,0
2005-09-09,793.31,795.55,781.86,795.08,0
2005-09-12,788.11,792.56,780.41,781.02,0
2005-09-13,781.02,791.27,779.48,787.42,0
2005-09-14,787.5,793.18,787.15,790.1,0
2005-09-15,790.22,792.39,785.15,786.02,0
2005-09-16,786.09,791.57,779.34,779.41,0
2005-09-19,783.9,790.23,777.51,778.22,0
2005-09-20,778.27,795.16,776.21,793.3,0
2005-09-22,791.73,795.53,782.84,784.1,0
2005-09-23,784.0,787.49,780.27,782.38,0
2005-09-26,780.77,785.11,772.08,772.08,0
2005-09-27,772.35,782.88,771.6,781.5,0
2005-09-28,781.53,787.6,780.03,785.08,0
2005-09-29,785.27,790.26,779.82,780.42,0
2005-09-30,780.32,798.31,780.17,785.57,0
2005-10-03,795.47,798.76,792.29,796.42,0
2005-10-04,796.32,796.51,793.55,794.79,0
2005-10-05,794.89,795.28,783.43,784.64,0
2005-10-06,784.71,791.66,782.39,788.73,0
2005-10-07,788.78,790.83,782.93,784.08,0
