Date,Open,High,Low,Close,Volume
2005-03-02,992.9,1007.7,992.37,1006.36,0
2005-03-03,1006.8,1007.8,1004.25,1005.8,0
2005-03-04,1007.3,1008.5,1006.3,1007.7,0
2005-03-07,1002.8,1005.8,1002.8,1004.4,0
2005-03-08,1004.7,1004.9,1002.3,1003.8,0
2005-03-09,1002.3,1003.2,999.1,1000.9,0
2005-03-10,998.62,1004.5,989.99,1000.0,0
2005-03-11,999.89,1001.8,996.47,997.18,0
2005-03-14,997.14,1001.7,996.18,1000.3,0
2005-03-15,1002.7,1004.2,1001.5,1003.7,0
2005-03-16,1002.6,1004.5,1001.8,1003.81,0
2005-03-17,1004.6,1005.9,998.85,1000.7,0
2005-03-18,1001.6,1005.3,1000.9,1003.7,0
2005-03-21,1003.6,1009.5,997.78,1009.0,0
2005-03-22,1008.9,1014.4,1003.81,1009.4,0
2005-03-23,1013.7,1014.2,1006.45,1012.0,0
2005-03-24,1011.5,1014.2,1008.5,1013.0,0
2005-03-25,1012.8,1014.4,1012.0,1014.0,0
2005-03-28,1014.0,1018.2,1013.8,1018.0,0
2005-03-29,1017.7,1024.3,1017.1,1019.0,0
2005-03-30,1024.0,1025.8,1021.0,1024.0,0
2005-03-31,1023.8,1024.0,1013.45,1017.0,0
2005-04-01,1016.9,1017.2,1003.8,1011.8,0
2005-04-04,1011.8,1018.0,1007.0,1017.0,0
2005-04-05,1017.1,1019.5,1012.0,1017.0,0
2005-04-06,1016.8,1017.8,1009.6,1012.0,0
2005-04-07,1015.7,1016.3,1007.6,1011.7,0
2005-04-08,1011.8,1016.7,996.51,1001.9,0
2005-04-11,1003.1,1015.2,1000.7,1012.8,0
2005-04-12,1012.8,1016.5,1010.6,1015.0,0
2005-04-13,1014.9,1015.1,1009.3,1011.0,0
2005-04-14,1010.8,1019.3,1010.6,1017.7,0
2005-04-15,1017.8,1024.8,1013.5,1017.3,0
2005-04-18,1017.2,1023.0,1000.8,1016.7,0
2005-04-19,1016.9,1017.1,1004.0,1010.0,0
2005-04-20,1010.0,1010.3,1003.5,1005.0,0
2005-04-21,1004.8,1008.7,1004.1,1008.0,0
